UniprotID,afdb_structure_url,afdb_model_version,http_status,content_length,afdb_structure_sha256,parser_status,selected_chain
P18555,,,404,0,,,
P18786,,v6,200,0,8292ea256492cc88bd6b9757ba09e42b6c0dc562212861f4c441d6158e78071a,,
P18894,,v6,200,0,fda6a40244b04506b2d4e788c8084abe9ca83c00e4ba745d56cf50bb8192dffd,,
P18997,,v6,200,0,ecf62a50fd5549b81d71200d09c18d753847576306d9b72767098d6a87143ed2,,
P18999,,,404,0,,,
P19109,,v6,200,0,638a81b44bb67f3db1d468f40bc3f522278bf0ea5f78078d1e8549e62767532d,,
P19118,,,404,0,,,
P19149,,,404,0,,,
P19205,,v6,200,0,c7be56b3fa9612eba5092690c3651e6b443aa19671c33aaf9fc84f992be698e8,,
P19574,,,404,0,,,
P19618,,,404,0,,,
P19621,,,404,0,,,
P19662,,v6,200,0,40d027dd4c5c5ce5aa8ab4d3fbe592abe781fbae56ee0865149f4d8d42cf4e37,,
P19663,,v6,200,0,3409cfeed7cdf1608b27d45e252ca1a184e2be4b9ad25935f5631e0643c1c8d7,,
P19733,,v6,200,0,98645f26eee3b2f654290636053e1c020e1b1c35b863e3f9600539231e83d4db,,
P19916,,,404,0,,,
P19917,,,404,0,,,
P19918,,,404,0,,,
P19977,,v6,200,0,2bb6294158e99d34ab1a7b6f6966d00eb9aa27122712e28f5b0efbdb9ebfb1e8,,
P19978,,v6,200,0,1a3a5b87452b3d938712020f39251123a07ec7c5f4fa9d288cd4d36b4edc56fd,,
P19979,,v6,200,0,a0cb1acce8539a4755e78f78e726a20b1970d932f097dbd4572fb97775c844af,,
P19980,,v6,200,0,114d43490203c3eba9512fed8092fc89cfa4a07e6cd4a811457aedc60d0bece7,,
P19981,,v6,200,0,1c14b2a07742123ebe4750603dc33dc2693d881bc402ea694b25f6c72d194c43,,
P19982,,v6,200,0,30d75d36d8aa480d625ffb0ae9d6524baec90090239bb4406321c97db8cd24d1,,
P19983,,v6,200,0,acbd39df23f410836bc8eb8ff7ae281ace65bd4d20453f4911ccca2340bfbfa5,,
P19985,,,404,0,,,
P20011,,,404,0,,,
P20012,,,404,0,,,
P20016,,v6,200,0,1c0010680f59581ede794a2c1a0c071e1bfafe335622a495d46794d35d31e9ad,,
P20137,,v6,200,0,b7fed40e9744000b2e20fab9d9b09a91ceae5a3c8b6d17f26b0b256f5000cc71,,
P20260,,v6,200,0,86c96e99b99629b55cf4f10ca48a7d741facaaa0c6315e8804eec6cf190c7b59,,
P20304,,,404,0,,,
P20315,,,404,0,,,
P20337,,v6,200,0,c458ea96c37bfc00b6547a413b4b2dc3731559b70c78bb44481eb36ad66e8cf6,,
P20461,,v6,200,0,3b3ac65d3240042c30e496378d31476828d1afdb84d2eef440aba864c69b7f01,,
P20479,,v6,200,0,2464e34288752c13ca5eb75e37d5b199714e73a44a132dbfe124fe2be5f1c0ac,,
P20493,,,404,0,,,
P20495,,,404,0,,,
P20502,,,404,0,,,
P20503,,,404,0,,,
P20505,,,404,0,,,
P20637,,,404,0,,,
P20638,,,404,0,,,
P20699,,v6,200,0,6280cb3727b14682d44f3965b40400faeacabc5e68b09042093cc78a4fae0d74,,
P20979,,,404,0,,,
P20999,,,404,0,,,
P21011,,,404,0,,,
P21033,,,404,0,,,
P21050,,,404,0,,,
P21095,,,404,0,,,
P21097,,,404,0,,,
P21215,,v6,200,0,80144074d733aa397c0ac5f268768f853404af1e7bba3aa0ad05b3bb46efb8a7,,
P21217,,v6,200,0,d5da5bbbbe15df825af0c7b54564067a649b670c9c1cef531aa26bc79ce33270,,
P21290,,,404,0,,,
P21293,,,404,0,,,
P21372,,v6,200,0,cbeb5612448d1e19d7ff12defb6064ee447787313acb7ffaeabed73a54127b25,,
P21407,,,404,0,,,
P21693,,v6,200,0,1a330d20f02b2ce157a0000c1308270fa02c3ac80e32db7e7b35790ef622c76c,,
P21778,,v6,200,0,8aa1ae154e9c49563db4ea211cc551005a18a25b3d16ca5f8c4ad97d20c9f4ac,,
P21790,,v6,200,0,38f90e51c6db334468b29a8b443ee3f2d0696c8dda7986de2bc456b95f859fac,,
P21792,,v6,200,0,31fc8b18719ee404c22480de1dc5b4a8c1c53593cbbd3883fbd5f7340c3fef0b,,
P21974,,,404,0,,,
P22127,,v6,200,0,f2967445500ab5d96bcc829808d99d4d3e8477db873eb36b5c7315f68ecc1063,,
P22153,,,404,0,,,
P22154,,,404,0,,,
P22281,,v6,200,0,46f9d7a0f5fc9e8106514c4ecbeecea79ad4b1727842ab840469f10cafe22c81,,
P22315,,v6,200,0,f2a38f7291e184dd2fc776feb97b012e7810ca9fb1fd5f89383783887751c5de,,
P22352,,,404,0,,,
P22416,,,404,0,,,
P22419,,,404,0,,,
P22508,,,404,0,,,
P22571,,v6,200,0,03f2bb2c81fb6b8ffe5383c44f936cbf5aaf9d3b34a6295271bcdac688c58563,,
P22573,,,404,0,,,
P22649,,,404,0,,,
P22657,,,404,0,,,
P22658,,v6,200,0,942133b3347bec7d1c547eee1f30bba657f803c25b5c89529008fffff5588cfb,,
P22659,,v6,200,0,81baabc0d50e0fc6abac9b0ad68d41508aa8114b19d9b1a1e615053ab386ef3f,,
P22660,,v6,200,0,b253527050d95e4303b8235ce875a4553b8101ff4945549460fcb96401fb79a7,,
P22772,,v6,200,0,0cc699fbb357a1e090cecca42eb01b7aa799e7584a80bca3080b68d07a232cb0,,
P22779,,,404,0,,,
P22830,,v6,200,0,06c2e604d38b101ab9f51765d975eb5a62c392a229c4a84abff43df9f744ecb2,,
P22942,,v6,200,0,90a7fb4f3134888e2619eebc642bf1388187e2ac8aaadd19ea09f3de14c452ca,,
P22948,,,404,0,,,
P22949,,v6,200,0,7d72fc1d4dce1a771ace6ac5b0adb114b49ef7fee67e8ad8dcde8f5e99dc8869,,
P22950,,v6,200,0,72028bfe27edfd45c71c437d7417486713a225400f41bcd486c6b26a833b770f,,
P23007,,,404,0,,,
P23049,,,404,0,,,
P23109,,v6,200,0,b5fa160395195223712e76aa15cd36da0152d4556de5d4b02de3137bae720490,,
P23175,,,404,0,,,
P23334,,,404,0,,,
P23335,,,404,0,,,
P23373,,,404,0,,,
P23475,,v6,200,0,69640a77cba0ebe2357482be7d9df61fdcef645cbebfb55095034fdbe74c621b,,
P23725,,v6,200,0,a9610981c0f1d9130a0e39070471b3baae95420f9b35fd7d37324810aef0dcfe,,
P23764,,,404,0,,,
P23857,,v6,200,0,2cc28ebeedda06bc3ac7da3b05d53f191ef1c8b275d6b6bdf6693d75d0734b61,,
P23871,,v6,200,0,a01b8d7dae06adadf14cffc3ec20ec5d22c2d5bdd12ae78a7950568b8c4c57c7,,
P23983,,,404,0,,,
P24030,,,404,0,,,
P24096,,,404,0,,,
P24134,,,404,0,,,
P24381,,,404,0,,,
P24389,,,404,0,,,
P24424,,,404,0,,,
P24425,,,404,0,,,
P24486,,,404,0,,,
P24597,,,404,0,,,
P24656,,,404,0,,,
P24829,,,404,0,,,
P24842,,,404,0,,,
P24851,,,404,0,,,
P25013,,,404,0,,,
P25020,,,404,0,,,
P25072,,,404,0,,,
P25154,,v6,200,0,74755e77f55fd32819fe658078bc8d69b4d21ceb7111690cc1d06f6d21ba8c24,,
P25481,,,404,0,,,
P25933,,,404,0,,,
P25934,,,404,0,,,
P25950,,,404,0,,,
P25987,,,404,0,,,
P26192,,,000,0,,,
P26460,,,404,0,,,
P26542,,,404,0,,,
P26543,,,404,0,,,
P26544,,,404,0,,,
P26653,,,404,0,,,
P26670,,,404,0,,,
P26685,,,404,0,,,
P26713,,,404,0,,,
P26843,,v6,200,0,6743eae881d867c659445291a9dd34539d6395e2f4df52345dee131046eb9e99,,
P26965,,v6,200,0,99c47cf602e6ce1b0aa6fea08bcf3215678b134721d430279f69b855584f4123,,
P26970,,,404,0,,,
P26971,,,404,0,,,
P27063,,v6,200,0,de8e2a03ffcb5200c2b461d9ed003ec3c553ba98f325b68ba73694fb63d37a9c,,
P27067,,v6,200,0,b53275c1693b47eda89881427de04362d1049b62f60332e2a02ca2ae963c9aae,,
P27220,,,404,0,,,
P27221,,,404,0,,,
P27327,,,404,0,,,
P27328,,,404,0,,,
P27363,,,404,0,,,
P27421,,,404,0,,,
P27438,,,404,0,,,
P27454,,,404,0,,,
P27551,,,404,0,,,
P27582,,,404,0,,,
P27583,,,404,0,,,
P27641,,v6,200,0,29fa692c85285cf0256fa170e3355fe187785645c2b830400021a51176d4087b,,
P27966,,,404,0,,,
P28017,,v6,200,0,d7f02baf1da48a9dab5efff90ef2e0e7057f8e0bae394f33f5655e51de5f4050,,
P28270,,v6,200,0,ee1f0f1dcc65c7bfdc15bac653ad45df7d36da1f243552d918461e65e1e845be,,
P28378,,,404,0,,,
P28380,,,404,0,,,
P28390,,,404,0,,,
P28392,,,404,0,,,
P28409,,,404,0,,,
P28413,,,404,0,,,
P28419,,,404,0,,,
P28421,,,404,0,,,
P28429,,,404,0,,,
P28436,,,404,0,,,
P28438,,,404,0,,,
P28453,,,404,0,,,
P28459,,,404,0,,,
P28467,,,404,0,,,
P28624,,,404,0,,,
P28846,,,404,0,,,
P28847,,,404,0,,,
P28851,,,404,0,,,
P28852,,,404,0,,,
P28855,,,404,0,,,
P28892,,,404,0,,,
P28926,,,404,0,,,
P28966,,,404,0,,,
P29177,,,404,0,,,
P29188,,,404,0,,,
P29259,,,404,0,,,
P29260,,,404,0,,,
P29261,,,404,0,,,
P29262,,,404,0,,,
P29263,,,404,0,,,
P29264,,,404,0,,,
P29265,,,404,0,,,
P29458,,v6,200,0,e3c846b53ecc26f95a64c3ffa968a21e19626968c6174fc6a9a2c4937cd44f3d,,
P29562,,v6,200,0,8c8285ad03b83b4df95c26c8c3af492fd2ea21e5dc9ec3022ad07608f2248aee,,
P29605,,,404,0,,,
P29804,,v6,200,0,a2d6eb54c30285b29be9e75ba8dfcc37be4bc456bb024345f766f1ba2082ac65,,
P29814,,,404,0,,,
P29883,,,404,0,,,
P29884,,,404,0,,,
P29885,,,404,0,,,
P30007,,,404,0,,,
P30168,,,000,0,,,
P30169,,,404,0,,,
P30215,,,404,0,,,
P30662,,,404,0,,,
P30810,,,404,0,,,
P30837,,v6,200,0,4c78de28cf8213a57e76f3709764dc7f9721bb7e8e27eee48532c19ec165e3c1,,
P30918,,,404,0,,,
P30930,,,404,0,,,
P31017,,v6,200,0,2ecd4a7d51e38efef0fa22a59c0dd7e58a236f2ae2f4da1fca1179c7c5dee326,,
P31021,,v6,200,0,5788ea14edb8bbc89e30e99f37de221eb943ea87760b49f8e14b48732a0f9dec,,
P31051,,v6,200,0,b11b519f54ead5b4fcd5833ec1c40c841b0f34409699de1e179ec426ef5ac8a7,,
P31118,,,404,0,,,
P31180,,v6,200,0,5351763ce753f41a2205e4ed38dcaa56209203f949639173eb0357011766d160,,
P31181,,v6,200,0,638fcd60cb6525c2cbb0589b0256948a6e4a713a09b612a90cc61324f882c74e,,
P31182,,,404,0,,,
P31183,,,404,0,,,
P31184,,,404,0,,,
P31188,,v6,200,0,904f402e6ab54302a39ae60514e52833c13897801b1f8026996d797caf591bf9,,
P31190,,v6,200,0,66860943bf8676c63594c556c26f3bf0d692abc0cfc12c86ef2d905ef1b928f7,,
P31191,,v6,200,0,23f44abcb7de2e4368a8846de7178a1a61c18395d321f62159cee0354968c32a,,
P31192,,v6,200,0,5f2aa317bae576a3164dd7e60cdb22b72ed642387a38e30421dc3f86a051bc19,,
P31193,,v6,200,0,ae43c6a63d5425f13d5b26a3ec6a80cb92197f8a45979feb879058b86576d806,,
P31194,,v6,200,0,c75dcecac78b94f6052e96659472a810d5828b2f4ec4f3c2631d8d8d1c9ac58c,,
P31195,,v6,200,0,df2dfe4ce333b696d8425fe23a56d015c124681bd4d361f00647f916e864ba8c,,
P31196,,,404,0,,,
P31198,,v6,200,0,c85c9bb7b44ba8c8869ca8d07c66847b2a1ff8e7da310973750aad7084e9215f,,
P31199,,v6,200,0,cd929fe6921c56892ec8e1588fc1195d2e2d79f9475ba82cdc18ad791ddde7e2,,
P31200,,v6,200,0,b0f51002ced66754a8586b58687d13081546fc7bda0b98785c66e11cfd63a121,,
P31201,,,404,0,,,
P31202,,,404,0,,,
P31213,,v6,200,0,1b28306a4d1f303af62fd9ad5fd1efc5989a1d95fb089990ad19c34a2b6c5fdd,,
P31228,,v6,200,0,10c64df158e83228d908a368fb4c25bad100d1af5799c858b5aef81f9ac3b36f,,
P31545,,v6,200,0,97f55f54acd4eec23f8b437a3f13f0037213725b9ad8a2d182a728f9ae6308da,,
P31613,,,404,0,,,
P31614,,,404,0,,,
P31615,,,404,0,,,
P31625,,,404,0,,,
P31654,,,404,0,,,
P31693,,,404,0,,,
P31748,,,404,0,,,
P31859,,,404,0,,,
P31874,,v6,200,0,da2b3506347989c1520b8b60477a006974d92beab78b901ebdf47c7b2d462e9d,,
P32094,,,404,0,,,
P32129,,v6,200,0,0d035d25306ffffdfc7069967cfd7c4737223be317688c10660d57f72a9856be,,
P32157,,v6,200,0,d4a7c59a6b7f63eb514ee4405f2bb5a39b90b1dc2cdb14c3936b53f92b5c5096,,
P32185,,v6,200,0,9eede7429c715a277c4ead8d9c88141586ad17868c90a21aec6079d168549a5e,,
P32208,,,404,0,,,
P32209,,,404,0,,,
P32216,,,404,0,,,
P32270,,,404,0,,,
P32282,,,404,0,,,
P32396,,v6,200,0,d75e900c215360be0b27664f3a712540943a32a6bb5de9128d0cdbf0ae060c64,,
P32428,,,404,0,,,
P32441,,v6,200,0,e031bca035829063dc39ce418c6eec24990b38b82490e593bdc075f1d15f6b7e,,
P32516,,,404,0,,,
P32593,,,404,0,,,
P32754,,v6,200,0,8768a464c8f87222c11873c713fa4b911be74f2bea954c87305d6ace846003bc,,
P32791,,v6,200,0,12513b4f5bfb279b376a6c48c0037f102513a0d4b995ee1007297d39449a87dd,,
P32933,,,404,0,,,
P32934,,,404,0,,,
P32935,,,404,0,,,
P33036,,v6,200,0,081b5863ca7b14daa5edc99da9a717953c976330846f5f4588940a74ac201eae,,
P33052,,,404,0,,,
P33072,,,404,0,,,
P33163,,v6,200,0,2d10eda7b3871f0af6e4ccbbfd54c79103c193159fa61b42e94f3832c235f248,,
P33168,,v6,200,0,8427c66a9bfbc87a263fa270619516c1e92a7b7d26c73d20e32506142c0d04ba,,
P33261,,v6,200,0,23916edbff01902abf3d2cb3f0dc639cc56733790927d6cce9ba671953c9a9b7,,
P33422,,,404,0,,,
P33468,,,404,0,,,
P33497,,,404,0,,,
P33623,,,404,0,,,
P33626,,v6,200,0,414033498f09157c2bf660165ea1f769ce9629cadcd2910dc05a3ba636536c63,,
P33800,,,404,0,,,
P33801,,,404,0,,,
P33802,,,404,0,,,
P33815,,,404,0,,,
P34033,,v6,200,0,a468eadf78d92470244ccb143c94217a8e18687bd2f20162e21d4b8b84dbd878,,
P34039,,,404,0,,,
P34206,,,404,0,,,
P34331,,v6,200,0,3e38e1f6c36c2b8f69b1b7d93f7142a86fa0912d621fc7f0ba8979fe04733dea,,
P35021,,v6,200,0,eb05d2c64376a487956015e2c55a60210d3fc3b61f88ae0b1f0b8d200cdd1b58,,
P35276,,v6,200,0,5a762b572f6c52ef0a1020625a5c957105a5889efd74a9402069df5dc46d8d0f,,
P35282,,v6,200,0,f7f1038c2896c6cb54fbebb70579f1f028e7c5abebffc678152bcda4c6dfcf85,,
P35285,,v6,200,0,556dc5087f57da6718a50a3e25da9b17d674cdd4c0760653cbb838d39b419ab6,,
P35289,,v6,200,0,5e3a1ea154cdeaeeb6ae486d3c72a7178cb2479f912e7ac9ca0fe5adc03889bc,,
P35290,,v6,200,0,ed0c0628084170b44b436a255424e10964b618296d89a649f6421fa116dc19ef,,
P35292,,v6,200,0,84764175697f9560fbe8bb6db94141acf17b1c6d150acf6b8cf2dba792fc17bb,,
P35293,,v6,200,0,425c94b2970196545f800d8472d58b2a16dac9fb61e8c8ced0dcd688ce43f0b0,,
P35295,,v6,200,0,afe520da3b4a13ab033fa270c5278a99f2c8942987536f0c990b5e454700f0fc,,
P35430,,v6,200,0,47ef4cabde586cc84000dacb5d6aa0c9af94ab14c0ccd34ae3bd6845cb107cc8,,
P35630,,v6,200,0,d41000c3a89a8927db30d9045d7b786b0f6659ac172ba99f32d73883d3a2c278,,
P35744,,v6,200,0,3badc553d76a3733f063e198df3127735bdc218267bc4b35b317c8aeba734bf2,,
P35851,,v6,200,0,47db62ef491b02f9943c92c71c0d120ed5173b01de344e501805c420bf0749e4,,
P35902,,v6,200,0,2fd598e84466256914f0487ae03271e21322335784e7ae80f4ef518df7c76064,,
P35946,,,404,0,,,
P36216,,,404,0,,,
P36226,,,404,0,,,
P36232,,,404,0,,,
P36311,,,404,0,,,
P36479,,,404,0,,,
P36480,,,404,0,,,
P36483,,,404,0,,,
P36484,,,404,0,,,
P36485,,,404,0,,,
P36487,,,404,0,,,
P36488,,,404,0,,,
P36489,,,404,0,,,
P36490,,,404,0,,,
P36510,,,404,0,,,
P36639,,v6,200,0,fe8848979a53052bbb8145a26fc39e9e3516c0b45a11a8c2a3032fe70e0a668f,,
P36686,,v6,200,0,e82b3d445e400f1bd3e6d8ef6742ee6a1bace3220e7a8fe6e552af7d93c10b41,,
P36719,,,404,0,,,
P36720,,,404,0,,,
P36721,,,404,0,,,
P36722,,,404,0,,,
P36723,,,404,0,,,
P36724,,,404,0,,,
P36725,,,404,0,,,
P36727,,,404,0,,,
P36728,,,404,0,,,
P36729,,,404,0,,,
P36730,,,404,0,,,
P36968,,,404,0,,,
P36969,,,404,0,,,
P36970,,,404,0,,,
P37141,,,404,0,,,
P37188,,v6,200,0,755c7db0a738a94533eada6bc254d3b74e51e9d62518662f74eeb7f9014e0431,,
P37213,,v6,200,0,aeb8d45c92f69400734584ac80cfe364b290ca5d456d624082507f961fcc1702,,
P37356,,,404,0,,,
P37365,,,404,0,,,
P37987,,,404,0,,,
P38646,,v6,200,0,26100170d1630f1969b537c45357f20ebeee5b8186e34785af97aad0b326677c,,
P38919,,v6,200,0,f10a1ec360f74a2bf2301056dec49c43de8bbded5221944714d2acd4b2b3abb1,,
P38935,,v6,200,0,310e05307f44447bb1c5354b90fb532fba9c65b9a5284527343a200b9c2034e3,,
P39262,,,404,0,,,
P39421,,,404,0,,,
P39423,,,404,0,,,
P39475,,v6,200,0,45dd5f8936648d9d8ea634a5ef9b008e327799f659f4cb28fe58abaf160b9fa9,,
P39746,,v6,200,0,9ac4939426c2ae49e81e5b7988d8651f42a64082256ba92c439ac062da9be1be,,
P39888,,v6,200,0,f59ed5717e03fec16c0ecd608e50c949fe4bf023df2bf9cfd0362b88337c114f,,
P39915,,,404,0,,,
P40227,,v6,200,0,db1f1440fbbc455e1fb134a9ec3fe88f61989516bc182f436a366527edee9a09,,
P40516,,v6,200,0,cc0cd54d39771dd5ef58b0b44fc83a197e260c665b2d9ee74c429b91268f8b3d,,
P40562,,v6,200,0,723ba5bf2cec844669384c071416146603b8db0494e8f3f7a85bad9d022d8e64,,
P41021,,v6,200,0,16f0f6532c3f971c978347aa33c4c43e938b6d36f17bd5122df7e4ff3f99d23e,,
P41022,,v6,200,0,9e7402e696faa9f0ed6e792fa5beea7eb93bdb72cbafabcc6004093d802c1fe6,,
P41124,,v6,200,0,a43e025ccc9bb990fa8b099570460f5ba4d90dcd714b5c13a9681700e61c0166,,
P41148,,v6,200,0,1b9f2d50e17efe14ddc2d87f9310926a18a034dfab9e0fc187c00f62e3f4b907,,
P41389,,v6,200,0,1f9f19fac7b4a31f99c6a3cd3b8a5c9d1f58b3247b1f1688d3acfb4340a29d0c,,
P41397,,v6,200,0,468209ca140a1c32408c5268ad9655042d613a75703181567f25620c0cfa1f66,,
P41415,,,404,0,,,
P41469,,,404,0,,,
P41476,,,404,0,,,
P41477,,,404,0,,,
P41480,,,404,0,,,
P41676,,,404,0,,,
P41719,,,404,0,,,
P41720,,,404,0,,,
P42215,,v6,200,0,cca8aa6204bf576771da452c965fbf35117ec299ccd2d06020c0702a54a91a9d,,
P42365,,v6,200,0,8b988865142fd9b2bd59d16e2a2aad539a69695ccb3ac3d423cc9ab719366b09,,
P42490,,,404,0,,,
P42491,,,404,0,,,
P42492,,,404,0,,,
P42493,,,404,0,,,
P42709,,v6,200,0,97d134965e9a83b148011f6ab89a87e9880089f28fa663a7532c922e75e15335,,
P42875,,v6,200,0,915ed8997c5edfba321adde28243d20b6c93c73cd33094ede8f01aa88b4e9389,,
P42886,,v6,200,0,35cf6c5a1b885a4e789086a818905ed0e8aa2ea1664fc7a912415116c9668639,,
P42887,,v6,200,0,a1df565e57309aceacdffdbfa9a309eeba20f72481b33d1f5f78fac7f4978fe8,,
P43251,,v6,200,0,d2a1044b2d0c9fafe8d08f6c0154236d3b83c92b94f36accb7937a2dbf319d30,,
P43318,,v6,200,0,5100438db05e155efa71739449806127d5a78a71f22c7765b6fe7bc2ec11fe05,,
P43806,,,404,0,,,
P43836,,,404,0,,,
P43892,,,404,0,,,
P43911,,,404,0,,,
P44197,,,404,0,,,
P44255,,v6,200,0,88237251996a663d553afa81eaacf592b5a33c501c1faa4824fb9b04e74eebd1,,
P44393,,v6,200,0,4551dd85729a0f435097eea1b5c125620e32e8c8d1a2105eaccd34a0430b1a3c,,
P44431,,,404,0,,,
P44479,,v6,200,0,fe9c81d5f396a791c6fd93efc4ba4622cf55850aac4fe87f0bc13ed78d7b38c4,,
P44534,,,404,0,,,
P44785,,,404,0,,,
P45120,,,404,0,,,
P45388,,v6,200,0,d7e50ee7dc32ac140cd795d40292e434ddaba22b4673a3033a90b5dca7c0a2aa,,
P45475,,v6,200,0,7e725134928bb5c909145f8affde760de46538af1c792e84976432209d282f62,,
P45527,,v6,200,0,ca1286bdf52d5b1ca0f2e7c7dba64b6874e0ad585485ba760f907e32aa165cb3,,
P45845,,,404,0,,,
P46063,,v6,200,0,999175d92ea2b728128a463997c930033183f31828353810d4033731167f5ec8,,
P46364,,,404,0,,,
P46365,,v6,200,0,205a9ac532a8fb5c9df3729be977eaf62b26ad4043638bc80a19a3f8889cdd17,,
P46366,,,404,0,,,
P46380,,v6,200,0,7ef3973f23a14a043e1d61ccaa5add2511637e65356281a94456b67a560ff2c3,,
P46412,,,404,0,,,
P46461,,v6,200,0,52efbf3ecd951348e6a413d566bffe4881d6e8e7cf5a426e12a7ae243bf0a998,,
P46462,,v6,200,0,3c95016dba7a2ca6527a4402bd7eb659157223b2572a47be51c4f2fc12180ca6,,
P46467,,v6,200,0,04a0abcde9562dbf668810c120fb968a44506aa6e64b4850922eb37047cf92c0,,
P46796,,,404,0,,,
P47724,,v6,200,0,207541a2f9cb374d530950d96ad99e1661f4a590e96692f395b97dbfb968296f,,
P47981,,v6,200,0,e36af146bb0a10d1de23643ddfb336a769e0e1f81fb1374729738c495c98ac5f,,
P47985,,v6,200,0,364739bfb25cc7526b62259b3256859239b7a342e828659bceafe269c6687366,,
P48063,,v6,200,0,1c242f5b3eb48d49b151c3a8adf091efbf629a57c9d06b66631be46d1fd9c308,,
P48073,,,404,0,,,
P48074,,,404,0,,,
P48429,,,404,0,,,
P48438,,,404,0,,,
P48689,,,404,0,,,
P48691,,,404,0,,,
P48699,,,404,0,,,
P48712,,,404,0,,,
P49172,,v6,200,0,31978e2e914219e9210f970591c66baeb0f573977437cd993c97f75643650f89,,
P49328,,v6,200,0,019800a42f7516560e21a3dd218ded5a9c2ffa7dd94d9fcc284f45cdce137f4b,,
P49577,,v6,200,0,7228bc8c263581442f146d4671ef97a06f61b185c6e1b294d8054fd907a45540,,
P49602,,v6,200,0,3783f2622fafc15dda89ebb997ecccb0a507ef2a6fd8c2f34c08ffe845395631,,
P49761,,v6,200,0,ec0e34ab9ea0832c143d2a0e5e7de955b49a2bfc0e71b90d8644e85bb2e25bc2,,
P49823,,,404,0,,,
P49894,,,404,0,,,
P49895,,,404,0,,,
P49896,,,404,0,,,
P49897,,,404,0,,,
P49898,,,404,0,,,
P49899,,,404,0,,,
P50371,,v6,200,0,f4991e0e767b44fd78e3585b3f687ad52a7ff61b5f9fa9de3191c5f27c732941,,
P50375,,v6,200,0,480761893a5898c1da6351f3ba4e2b892d9459f56c5e836e280b46f49ea33ef4,,
P50547,,v6,200,0,8c6358b898edbf2f3578577dbae28797d008f05c38e7ebf5f0538dd0ea6ddc1b,,
P50642,,,404,0,,,
P50643,,,404,0,,,
P50644,,,404,0,,,
P50645,,,404,0,,,
P50646,,,404,0,,,
P50758,,,404,0,,,
P50759,,,404,0,,,
P50760,,,404,0,,,
P50761,,,404,0,,,
P50762,,,404,0,,,
P50763,,,404,0,,,
P50764,,,404,0,,,
P50765,,,404,0,,,
P50808,,,404,0,,,
P50859,,v6,200,0,926f1f6b2e505774b4ecc19d7e3351735b95bfd9dcafecde5c6fd9e36781bb02,,
P50972,,,404,0,,,
P50991,,v6,200,0,cc9bc131e448c2d9e6bb2ace654717bcbbb1bbdfd7daee59df2c127e5c6ad0d1,,
P51101,,,404,0,,,
P51154,,v6,200,0,03811a4e9b54064353b1304e7abc10a8da172c4bef8306518d4786928a2a7537,,
P51156,,v6,200,0,0370d1794345bdb064a10389ef571c625937b3305fa94ef87fdb50fc896c5863,,
P51518,,,404,0,,,
P51552,,,404,0,,,
P51715,,,404,0,,,
P51894,,,404,0,,,
P51994,,,404,0,,,
P52201,,v6,200,0,a9294f000d22da149876ef09d28f82a7f339dbbd71b9a092d057104bb789a4d1,,
P52216,,,404,0,,,
P52217,,,404,0,,,
P52284,,,404,0,,,
P52341,,,404,0,,,
P52502,,,404,0,,,
P52541,,,404,0,,,
P52552,,,404,0,,,
P52649,,v6,200,0,09ea2010ba76e4d9e6a8cb8059455a0cc139766210c755daeac8653677ee4351,,
P52682,,v6,200,0,9383a6695cf4fd60ef009f7f902d4f1ea251ac742e8b7e7268a7383a58ea9a9e,,
P52844,,v6,200,0,a5c0d05a5f40172be1d0082c793ff7f73b7589e4eacc9c0fb2e14d1284041de7,,
P53451,,v6,200,0,e6d2ecc807d6f50302e34b081943c65584de54a9e18433e45416dfb409551236,,
P53700,,v6,200,0,f30855a381da8113cd9fa9d8b9b8c02655e040be9c04809086c046eb3af180f4,,
P53746,,v6,200,0,f029619361396b0218088f505582fbfe550fdd56e9e24c21ab61917c455c965f,,
P54092,,,404,0,,,
P54093,,,404,0,,,
P54279,,v6,200,0,8d2b12e00db66dd0860f94d98706f41cf2c350eb0c344fe2838ca8861666790a,,
P54351,,v6,200,0,dd031ef96dc7de65042614fe8c4da02be70dfe8b13083467d46190d8f714ef14,,
P54452,,v6,200,0,fec17d5feaa88306e0df9c930791d514d4c643c24573e7441684ec99d60b9cab,,
P54621,,v6,200,0,0d2b992f359496a6af27a70ad30549d2d96bf6407fe95aecd39668471199a8b4,,
P54827,,v6,200,0,fcbe1e0c54f26ae2a9e3f92c87c898d5d3310b0d035eb7f61014a7424239493f,,
P54835,,,404,0,,,
P54836,,,404,0,,,
P55072,,v6,200,0,ab6e263d116bbe487d9322e62a17c1b2afdcb4ff62ddf6fc7a1df9536d1b6b5d,,
P55073,,,404,0,,,
P55173,,,404,0,,,
P55235,,,404,0,,,
P55236,,v6,200,0,8a9ace014986340b96528f6b9a9e2592b9682b2e976cff7da2d6288f94a418af,,
P55262,,v6,200,0,ecf4f2fbf196429cf7fdac6cae4497d5852c9cd4082d120189bad9e88953cc60,,
P55734,,v6,200,0,a2c4e9362393b97e2ecaf5394596e47634ab7b995406603a265c63d99f456ef3,,
P55736,,v6,200,0,c105d398b9e9aac29f5fc70459d9d75da359f52b13f69055e6e7435c65c0810a,,
P55739,,v6,200,0,c8885fd508cad2feac336972497e8e16fdba3157f6a00f24f972a39c36181d43,,
P55745,,v6,200,0,4377e792104043212040394999f4315ab5e442f556ec33316ee6626e13023ca2,,
